Epoch, Total Squared Error
1872,0.184307
1873,0.184297
1874,0.184287
1875,0.184277
1876,0.184267
1877,0.184257
1878,0.184247
1879,0.184237
1880,0.184226
1881,0.184216
1882,0.184206
1883,0.184196
1884,0.184186
1885,0.184176
1886,0.184166
1887,0.184157
1888,0.184147
1889,0.184137
1890,0.184127
1891,0.184117
1892,0.184107
1893,0.184097
1894,0.184087
1895,0.184077
1896,0.184067
1897,0.184057
1898,0.184048
1899,0.184038
1900,0.184028
1901,0.184018
1902,0.184008
1903,0.183999
1904,0.183989
1905,0.183979
1906,0.183969
1907,0.183959
1908,0.18395
1909,0.18394
1910,0.18393
1911,0.183921
1912,0.183911
1913,0.183901
1914,0.183891
1915,0.183882
1916,0.183872
1917,0.183862
1918,0.183853
1919,0.183843
1920,0.183834
1921,0.183824
1922,0.183814
1923,0.183805
1924,0.183795
1925,0.183786
1926,0.183776
1927,0.183767
1928,0.183757
1929,0.183747
1930,0.183738
1931,0.183728
1932,0.183719
1933,0.183709
1934,0.1837
1935,0.18369
1936,0.183681
1937,0.183672
1938,0.183662
1939,0.183653
1940,0.183643
1941,0.183634
1942,0.183624
1943,0.183615
1944,0.183606
1945,0.183596
1946,0.183587
1947,0.183578
1948,0.183568
1949,0.183559
1950,0.18355
1951,0.18354
1952,0.183531
1953,0.183522
1954,0.183512
1955,0.183503
1956,0.183494
1957,0.183485
1958,0.183475
1959,0.183466
1960,0.183457
1961,0.183448
1962,0.183438
1963,0.183429
1964,0.18342
1965,0.183411
1966,0.183402
1967,0.183392
1968,0.183383
1969,0.183374
1970,0.183365
1971,0.183356
1972,0.183347
1973,0.183338
1974,0.183329
1975,0.183319
1976,0.18331
1977,0.183301
1978,0.183292
1979,0.183283
1980,0.183274
1981,0.183265
1982,0.183256
1983,0.183247
1984,0.183238
1985,0.183229
1986,0.18322
1987,0.183211
1988,0.183202
1989,0.183193
1990,0.183184
1991,0.183175
1992,0.183166
1993,0.183157
1994,0.183148
1995,0.18314
1996,0.183131
1997,0.183122
1998,0.183113
1999,0.183104
